seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
19,2,Florescent,ridge,full_ex,1.0,0.7000000000000001,0.225432856571942,0.24992313751394954
19,2,Florescent,ridge,full_1fcs,1.0,1.06,0.225432856571942,0.24992313751394954
19,2,Florescent,ridge,full_mfcs,1.0,1.44,0.225432856571942,0.24992313751394954
19,3,Florescent,ridge,full_ex,1.0,0.5,0.1594071502514082,0.07113286583251219
19,3,Florescent,ridge,full_1fcs,1.0,0.86,0.1594071502514082,0.07113286583251219
19,3,Florescent,ridge,full_mfcs,1.0,0.86,0.1594071502514082,0.07113286583251219
19,4,Florescent,ridge,full_ex,1.0,0.56,-0.017938688504788487,0.21922354956897758
19,4,Florescent,ridge,full_1fcs,1.0,0.56,-0.017938688504788487,0.21922354956897758
19,4,Florescent,ridge,full_mfcs,1.0,0.56,-0.017938688504788487,0.21922354956897758
19,5,Florescent,ridge,full_ex,1.0,0.5,0.09517478684238458,0.30238179899240053
19,5,Florescent,ridge,full_1fcs,1.0,1.04,0.09517478684238458,0.30238179899240053
19,5,Florescent,ridge,full_mfcs,1.0,1.34,0.09517478684238458,0.30238179899240053
20,1,Florescent,ridge,full_ex,1.0,0.58,0.17797320365983832,0.24573260254632873
20,1,Florescent,ridge,full_1fcs,1.0,0.8,0.17797320365983832,0.24573260254632873
