seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
16,1,Fluorescent,ridge,full_ex,1.0,1.1400000000000001,0.37021493666663885,0.19738268102877882
16,1,Fluorescent,ridge,full_1fcs,1.0,1.1400000000000001,0.37021493666663885,0.19738268102877882
16,1,Fluorescent,ridge,full_mfcs,1.0,1.1400000000000001,0.37021493666663885,0.19738268102877882
16,2,Fluorescent,ridge,full_ex,1.0,1.44,0.5904034117841441,1.4117922136063568
16,2,Fluorescent,ridge,full_1fcs,1.0,1.44,0.5904034117841441,1.4117922136063568
16,2,Fluorescent,ridge,full_mfcs,1.0,1.54,0.5904034117841441,1.4117922136063568
16,3,Fluorescent,ridge,full_ex,1.0,1.72,1.0152051146439727,0.3180044904571755
16,3,Fluorescent,ridge,full_1fcs,1.0,2.22,1.0152051146439727,0.3180044904571755
16,3,Fluorescent,ridge,full_mfcs,1.0,2.22,1.0152051146439727,0.3180044904571755
16,4,Fluorescent,ridge,full_ex,1.0,1.6600000000000001,0.6740565650255891,0.3046083285759078
16,4,Fluorescent,ridge,full_1fcs,1.0,1.6600000000000001,0.6740565650255891,0.3046083285759078
16,4,Fluorescent,ridge,full_mfcs,1.0,1.74,0.6740565650255891,0.3046083285759078
16,5,Fluorescent,ridge,full_ex,1.0,1.54,0.28933296378261864,0.325981926483526
16,5,Fluorescent,ridge,full_1fcs,1.0,2.08,0.28933296378261864,0.325981926483526
16,5,Fluorescent,ridge,full_mfcs,1.0,1.54,0.28933296378261864,0.325981926483526
17,1,Fluorescent,ridge,full_ex,1.0,0.96,0.5078228574787631,0.23784731380598584
17,1,Fluorescent,ridge,full_1fcs,1.0,1.6,0.5078228574787631,0.23784731380598584
17,1,Fluorescent,ridge,full_mfcs,1.0,1.6,0.5078228574787631,0.23784731380598584
17,2,Fluorescent,ridge,full_ex,1.0,0.76,0.32098371356583116,0.3004189252532557
17,2,Fluorescent,ridge,full_1fcs,1.0,1.24,0.32098371356583116,0.3004189252532557
17,2,Fluorescent,ridge,full_mfcs,1.0,1.5,0.32098371356583116,0.3004189252532557
17,3,Fluorescent,ridge,full_ex,1.0,1.02,0.27538432299967386,0.2961776859895074
17,3,Fluorescent,ridge,full_1fcs,1.0,1.08,0.27538432299967386,0.2961776859895074
17,3,Fluorescent,ridge,full_mfcs,1.0,1.08,0.27538432299967386,0.2961776859895074
17,4,Fluorescent,ridge,full_ex,1.0,0.74,0.300426963019165,0.29335644793108234
17,4,Fluorescent,ridge,full_1fcs,1.0,0.9400000000000001,0.300426963019165,0.29335644793108234
17,4,Fluorescent,ridge,full_mfcs,1.0,1.28,0.300426963019165,0.29335644793108234
17,5,Fluorescent,ridge,full_ex,1.0,0.74,0.2968922156393981,0.30341916284723497
17,5,Fluorescent,ridge,full_1fcs,1.0,1.22,0.2968922156393981,0.30341916284723497
17,5,Fluorescent,ridge,full_mfcs,1.0,1.22,0.2968922156393981,0.30341916284723497
18,1,Fluorescent,ridge,full_ex,1.0,0.76,0.1378334173209188,0.30825042805733827
18,1,Fluorescent,ridge,full_1fcs,1.0,0.76,0.1378334173209188,0.30825042805733827
18,1,Fluorescent,ridge,full_mfcs,1.0,0.76,0.1378334173209188,0.30825042805733827
18,2,Fluorescent,ridge,full_ex,1.0,1.28,0.6294593973319664,0.560256003026156
18,2,Fluorescent,ridge,full_1fcs,1.0,1.2,0.6294593973319664,0.560256003026156
